2147483648,0.0197,
2147483649,1.3077,
2147483650,2.4245,
2147483651,2.3142,
2147483652,1.3155,
2147483653,3.5014,
2147483654,1.6021,
2147483655,1.1974,
2147483656,1.2662,
2147483657,3.1573,
2147483658,1.93,
2147483659,2.536,
2147483660,6.1191,
2147483661,2.9284,
2147483662,1.7887,
2147483663,3.9615,
2147483664,4.2381,
2147483665,2.6689,
2147483666,1.7255,
2147483667,2.8105,
2147483668,2.9274,
2147483669,1.3745,
2147483670,2.51,
2147483671,1.6593,
2147483672,1.4082,
2147483673,2.7701,
2147483674,3.7636,
2147483675,1.086,
2147483676,4.2353,
2147483677,1.6409,
2147483678,1.6353,
2147483679,3.1144,
2147483680,3.6873,
2147483681,4.568,
2147483682,1.6072,
2147483683,2.9161,
2147483684,1.4991,
2147483685,1.8443,
2147483686,1.3088,
2147483687,4.6047,
2147483688,10.3086,
2147483689,4.2738,
2147483690,2.4622,
2147483691,1.599,
2147483692,2.7086,
2147483693,2.1746,
2147483694,2.285,
2147483695,1.9444,
2147483696,3.8341,
2147483697,3.952,
2147483698,1.8175,
2147483699,2.2455,
2147483700,3.3238,
2147483701,2.7646,
2147483702,3.7041,
2147483703,4.2253,
2147483704,0.9235,
2147483705,3.291,
2147483706,1.4854,
2147483707,2.7114,
2147483708,4.9491,
2147483709,9.6033,
2147483710,2.0801,
2147483711,7.7885,
2147483712,7.3183,
2147483713,1.6345,
2147483714,1.5433,
2147483715,2.8311,
2147483716,4.9466,
2147483717,4.2204,
2147483718,0.7223,
2147483719,3.233,
2147483720,3.0587,
2147483721,2.9874,
2147483722,1.8,
2147483723,4.5777,
2147483724,1.6106,
2147483725,1.4862,
2147483726,5.568,
2147483727,2.6921,
2147483728,3.2586,
2147483729,7.075,
2147483730,3.6305,
2147483731,12.9214,
2147483732,3.0637,
2147483733,1.8865,
2147483734,6.5666,
2147483735,3.8935,
2147483736,5.3761,
2147483737,3.2828,
2147483738,2.2108,
2147483739,3.7726,
2147483740,4.3297,
2147483741,4.0015,
2147483742,4.6776,
2147483743,1.6404,
2147483744,3.8176,
2147483745,1.2538,
2147483746,2.0086,
2147483747,2.1781,
2147483748,5.4632,
2147483749,5.2999,
2147483750,3.1129,
2147483751,3.8655,
2147483752,4.1524,
2147483753,1.9762,
2147483754,5.5772,
2147483755,1.2579,
2147483756,4.3117,
2147483757,1.6498,
2147483758,5.4929,
2147483759,3.5556,
2147483760,1.6703,
2147483761,4.3964,
2147483762,3.8817,
2147483763,3.1063,
2147483764,2.9334,
2147483765,4.1548,
2147483766,3.7793,
2147483767,5.0339,
2147483768,3.3284,
2147483769,1.3616,
2147483770,4.9023,
2147483771,4.9696,
2147483772,3.0248,
2147483773,4.9953,
2147483774,1.4992,
2147483775,1.7184,
2147483776,1.3298,
2147483777,2.4268,
2147483778,5.0415,
2147483779,4.5511,
2147483780,3.342,
2147483781,4.4391,
2147483782,2.9228,
2147483783,2.1902,
2147483784,2.113,
2147483785,1.5197,
2147483786,9.0472,
2147483787,21.0743,
2147483788,4.9715,
2147483789,9.2566,
2147483790,0.916,
2147483791,2.855,
2147483792,2.34,
2147483793,2.2921,
2147483794,2.1796,
2147483795,0.9968,
2147483796,1.2226,
2147483797,2.5592,
2147483798,5.6903,
2147483799,1.3583,
2147483800,6.715,
2147483801,4.9392,
2147483802,2.4304,
2147483803,1.581,
2147483804,1.391,
2147483805,1.1157,
2147483806,4.3401,
2147483807,3.6275,
2147483808,2.6866,
2147483809,2.0073,
2147483810,2.0376,
2147483811,3.9226,
2147483812,2.7731,
2147483813,3.0702,
2147483814,2.8654,
2147483815,1.3166,
2147483816,3.2765,
2147483817,3.0525,
2147483818,1.2029,
2147483819,5.8348,
2147483820,1.1138,
2147483821,2.2067,
2147483822,2.5743,
2147483823,2.4613,
2147483824,2.5355,
2147483825,1.4245,
2147483826,4.0062,
2147483827,3.7417,
2147483828,3.0286,
2147483829,3.0092,
2147483830,1.1431,
2147483831,2.3379,
2147483832,2.8254,
2147483833,2.6036,
2147483834,1.5578,
2147483835,4.2683,
2147483836,3.8849,
2147483837,6.0762,
2147483838,2.6354,
2147483839,4.9759,
2147483840,1.1144,
2147483841,1.8318,
2147483842,3.2431,
2147483843,2.682,
2147483844,2.513,
2147483845,3.3972,
2147483846,2.5468,
2147483847,1.4022,
2147483848,3.6975,
2147483849,6.6273,
2147483850,1.4799,
2147483851,4.5913,
2147483852,3.0614,
2147483853,0.6752,
2147483854,2.6449,
2147483855,3.1222,
2147483856,2.5289,
2147483857,1.8725,
2147483858,1.6246,
2147483859,1.4675,
2147483860,5.8555,
2147483861,1.6616,
2147483862,1.7782,
2147483863,7.8027,
2147483864,3.6286,
2147483865,1.3405,
2147483866,5.9397,
2147483867,1.7075,
2147483868,1.6248,
2147483869,2.7152,
2147483870,3.0852,
2147483871,1.9996,
2147483872,3.1028,
2147483873,5.4113,
2147483874,3.0585,
2147483875,0.8547,
2147483876,1.4915,
2147483877,1.4179,
2147483878,1.1892,
2147483879,3.7044,
2147483880,0.7516,
2147483881,1.9873,
2147483882,3.6112,
2147483883,4.5473,
2147483884,2.1608,
2147483885,3.3849,
2147483886,1.2495,
2147483887,1.9452,
2147483888,2.8218,
2147483889,2.0659,
2147483890,1.041,
2147483891,3.8042,
2147483892,2.5832,
2147483893,1.6856,
2147483894,4.3728,
2147483895,4.554,
2147483896,3.2072,
2147483897,3.9919,
2147483898,2.0209,
2147483899,3.3206,
2147483900,1.9388,
2147483901,5.4609,
2147483902,3.5995,
2147483903,4.674,
2147483904,2.977,
2147483905,24.6912,
2147483906,1.4385,
2147483907,49.7189,
2147483908,12.6681,
2147483909,9.3971,
2147483910,4.0929,
2147483911,5.9249,
2147483912,2.8723,
2147483913,2.8992,
2147483914,4.785,
2147483915,1.5154,
2147483916,1.4446,
2147483917,4.5405,
2147483918,1.589,
2147483919,5.2408,
2147483920,1.602,
2147483921,2.6731,
2147483922,2.3958,
2147483923,3.1558,
2147483924,4.7212,
2147483925,2.4343,
2147483926,3.9101,
2147483927,3.6692,
2147483928,3.4359,
2147483929,2.029,
2147483930,5.9131,
2147483931,1.0799,
2147483932,4.4772,
2147483933,8.0669,
2147483934,0.9045,
2147483935,3.1695,
2147483936,2.3366,
2147483937,2.2567,
2147483938,1.4296,
2147483939,3.3274,
2147483940,3.4647,
2147483941,5.3114,
2147483942,1.2803,
2147483943,5.5449,
2147483944,1.1629,
2147483945,3.9196,
2147483946,2.5173,
2147483947,5.4852,
2147483948,4.0684,
2147483949,3.4583,
2147483950,1.17,
2147483951,1.7841,
2147483952,1.5849,
2147483953,2.9182,
2147483954,3.756,
2147483955,1.9547,
2147483956,1.9774,
2147483957,8.2799,
2147483958,0.972,
2147483959,3.7894,
2147483960,0.7628,
2147483961,1.4863,
2147483962,3.8585,
2147483963,3.098,
2147483964,4.5568,
2147483965,2.059,
2147483966,7.1208,
2147483967,4.0272,
2147483968,1.2389,
2147483969,1.3391,
2147483970,2.9953,
2147483971,1.7971,
2147483972,1.5157,
2147483973,1.227,
2147483974,1.4184,
2147483975,1.789,
2147483976,3.9787,
2147483977,3.4987,
2147483978,2.9831,
2147483979,7.9848,
2147483980,1.8011,
2147483981,1.893,
2147483982,7.7768,
2147483983,1.7336,
2147483984,3.699,
2147483985,1.5755,
2147483986,2.3431,
2147483987,5.6672,
2147483988,3.6141,
2147483989,4.5419,
2147483990,1.1736,
2147483991,1.6132,
2147483992,1.6305,
2147483993,1.8554,
2147483994,1.8292,
2147483995,1.8043,
2147483996,2.4912,
2147483997,3.3939,
2147483998,4.0323,
2147483999,1.7542,
2147484000,1.7229,
2147484001,4.3264,
2147484002,3.6713,
2147484003,5.6217,
2147484004,1.6392,
2147484005,6.7829,
2147484006,2.267,
2147484007,3.1065,
2147484008,1.6497,
2147484009,1.3896,
2147484010,3.4629,
2147484011,5.4834,
2147484012,1.7357,
2147484013,2.0316,
2147484014,3.715,
2147484015,1.1787,
2147484016,2.9281,
2147484017,2.3382,
2147484018,3.0438,
2147484019,4.8621,
2147484020,1.9811,
2147484021,3.6519,
2147484022,1.4863,
2147484023,2.9049,
2147484024,1.4449,
2147484025,3.5624,
2147484026,3.9532,
2147484027,1.7685,
2147484028,2.9016,
2147484029,3.0522,
2147484030,4.4377,
2147484031,5.0991,
2147484032,3.1855,
2147484033,6.946,
2147484034,2.8098,
2147484035,1.5663,
2147484036,0.7436,
2147484037,1.7459,
2147484038,3.398,
2147484039,1.2413,
2147484040,5.8249,
2147484041,3.3617,
2147484042,3.901,
2147484043,2.3465,
2147484044,6.9379,
2147484045,3.9161,
2147484046,2.7461,
2147484047,1.7547,
2147484048,2.5063,
2147484049,2.243,
2147484050,3.5874,
2147484051,1.5106,
2147484052,2.454,
2147484053,2.4781,
2147484054,1.0879,
2147484055,2.1493,
2147484056,2.0271,
2147484057,2.1855,
2147484058,1.5917,
2147484059,3.2947,
2147484060,5.8078,
2147484061,2.5231,
2147484062,2.9848,
2147484063,4.0809,
2147484064,4.8295,
2147484065,1.6471,
2147484066,3.9266,
2147484067,2.1812,
2147484068,2.087,
2147484069,2.7632,
2147484070,3.6333,
2147484071,1.7452,
2147484072,1.4595,
2147484073,5.1863,
2147484074,1.3698,
2147484075,2.7754,
2147484076,1.2701,
2147484077,2.4444,
2147484078,0.9321,
2147484079,4.3569,
2147484080,3.2104,
2147484081,1.4076,
2147484082,3.0457,
2147484083,1.5587,
2147484084,1.5615,
2147484085,1.1127,
2147484086,3.9155,
2147484087,2.1379,
2147484088,1.4989,
2147484089,2.9504,
2147484090,4.4397,
2147484091,3.2386,
2147484092,3.7266,
2147484093,3.7727,
2147484094,3.91,
2147484095,3.938,
2147484096,0.7456,
2147484097,3.5545,
2147484098,1.8092,
2147484099,3.7506,
2147484100,4.0342,
