4294867296,1.0867,
4294867297,1.354,
4294867298,1.4318,
4294867299,1.9616,
4294867300,0.6986,
4294867301,2.2952,
4294867302,1.181,
4294867303,1.7758,
4294867304,2.7638,
4294867305,2.8093,
4294867306,1.238,
4294867307,1.6471,
4294867308,0.9645,
4294867309,2.597,
4294867310,1.2457,
4294867311,2.5069,
4294867312,1.3028,
4294867313,1.1801,
4294867314,2.264,
4294867315,2.8212,
4294867316,3.3449,
4294867317,1.2354,
4294867318,1.7817,
4294867319,2.8335,
4294867320,1.0515,
4294867321,1.4855,
4294867322,1.5884,
4294867323,2.7968,
4294867324,1.1867,
4294867325,2.6065,
4294867326,1.9549,
4294867327,2.8495,
4294867328,0.6784,
4294867329,1.6295,
4294867330,2.6026,
4294867331,3.4826,
4294867332,1.9338,
4294867333,1.7227,
4294867334,1.4974,
4294867335,2.0323,
4294867336,2.6518,
4294867337,3.092,
4294867338,0.8983,
4294867339,2.5529,
4294867340,0.8798,
4294867341,1.6545,
4294867342,1.0772,
4294867343,2.3917,
4294867344,1.4537,
4294867345,1.1139,
4294867346,1.2482,
4294867347,0.7662,
4294867348,1.633,
4294867349,3.0701,
4294867350,2.4281,
4294867351,2.764,
4294867352,1.7644,
4294867353,2.1029,
4294867354,1.0542,
4294867355,1.0657,
4294867356,1.0754,
4294867357,2.0896,
4294867358,3.2112,
4294867359,1.0637,
4294867360,2.9223,
4294867361,1.0223,
4294867362,2.0093,
4294867363,1.4691,
4294867364,2.3993,
4294867365,1.0418,
4294867366,2.236,
4294867367,1.8569,
4294867368,1.9658,
4294867369,4.3677,
4294867370,1.7378,
4294867371,1.5872,
4294867372,2.3157,
4294867373,1.6373,
4294867374,2.8364,
4294867375,1.039,
4294867376,0.8473,
4294867377,2.4842,
4294867378,1.8256,
4294867379,2.2837,
4294867380,0.7726,
4294867381,2.6229,
4294867382,1.6815,
4294867383,2.3324,
4294867384,0.962,
4294867385,2.5013,
4294867386,2.9685,
4294867387,1.6943,
4294867388,1.1202,
4294867389,1.5813,
4294867390,2.7834,
4294867391,1.7943,
4294867392,1.2101,
4294867393,1.6616,
4294867394,1.4433,
4294867395,1.6268,
4294867396,1.1234,
4294867397,1.3181,
4294867398,1.1405,
4294867399,2.1802,
4294867400,2.7832,
4294867401,1.0297,
4294867402,2.4177,
4294867403,1.5985,
4294867404,1.2055,
4294867405,1.1712,
4294867406,1.3797,
4294867407,1.6598,
4294867408,2.7707,
4294867409,1.3212,
4294867410,1.1275,
4294867411,1.7912,
4294867412,4.8111,
4294867413,1.4455,
4294867414,1.4519,
4294867415,3.1687,
4294867416,1.6199,
4294867417,2.6796,
4294867418,2.2318,
4294867419,1.0403,
4294867420,1.0553,
4294867421,2.5367,
4294867422,1.0243,
4294867423,2.8804,
4294867424,1.1289,
4294867425,2.6009,
4294867426,2.0269,
4294867427,1.2386,
4294867428,0.7172,
4294867429,1.8298,
4294867430,1.7812,
4294867431,1.6832,
4294867432,1.4355,
4294867433,2.0243,
4294867434,2.2569,
4294867435,1.4829,
4294867436,1.1329,
4294867437,1.6524,
4294867438,1.343,
4294867439,1.8394,
4294867440,2.5841,
4294867441,3.6685,
4294867442,1.2102,
4294867443,1.6449,
4294867444,4.1354,
4294867445,2.5792,
4294867446,0.8283,
4294867447,2.2061,
4294867448,1.2013,
4294867449,3.0439,
4294867450,1.0458,
4294867451,2.4396,
4294867452,1.1388,
4294867453,1.9105,
4294867454,1.1697,
4294867455,1.1004,
4294867456,1.0601,
4294867457,2.1825,
4294867458,2.6029,
4294867459,1.6622,
4294867460,2.3185,
4294867461,1.4515,
4294867462,2.1247,
4294867463,2.698,
4294867464,2.5487,
4294867465,1.6315,
4294867466,0.9813,
4294867467,2.2027,
4294867468,1.1796,
4294867469,1.8906,
4294867470,2.2368,
4294867471,1.1197,
4294867472,2.1775,
4294867473,1.1275,
4294867474,1.5102,
4294867475,0.7875,
4294867476,1.1431,
4294867477,2.2773,
4294867478,1.1824,
4294867479,2.9549,
4294867480,0.7796,
4294867481,2.688,
4294867482,2.6559,
4294867483,1.2245,
4294867484,1.1547,
4294867485,0.8555,
4294867486,2.0063,
4294867487,1.1,
4294867488,1.6322,
4294867489,5.2348,
4294867490,0.917,
4294867491,1.7161,
4294867492,2.088,
4294867493,2.243,
4294867494,1.0706,
4294867495,1.1422,
4294867496,1.0374,
4294867497,1.2788,
4294867498,1.6258,
4294867499,2.4766,
4294867500,0.9875,
4294867501,1.04,
4294867502,1.7601,
4294867503,1.6261,
4294867504,2.1038,
4294867505,1.0823,
4294867506,1.7825,
4294867507,2.1188,
4294867508,3.3021,
4294867509,1.083,
4294867510,1.622,
4294867511,1.6825,
4294867512,1.8342,
4294867513,1.8199,
4294867514,2.3175,
4294867515,1.3454,
4294867516,1.15,
4294867517,2.6951,
4294867518,3.9927,
4294867519,1.7963,
4294867520,2.2998,
4294867521,2.4198,
4294867522,2.4506,
4294867523,1.6513,
4294867524,0.8951,
4294867525,3.2717,
4294867526,2.1412,
4294867527,0.8904,
4294867528,2.5669,
4294867529,3.0765,
4294867530,2.869,
4294867531,1.9135,
4294867532,1.2163,
4294867533,2.4414,
4294867534,3.204,
4294867535,3.2086,
4294867536,1.0164,
4294867537,1.5363,
4294867538,2.3144,
4294867539,1.4252,
4294867540,1.1923,
4294867541,1.0325,
4294867542,3.1455,
4294867543,1.9193,
4294867544,1.1909,
4294867545,2.2809,
4294867546,1.1034,
4294867547,1.0904,
4294867548,3.7191,
4294867549,2.7152,
4294867550,1.6566,
4294867551,2.2135,
4294867552,1.1614,
4294867553,1.9218,
4294867554,1.1515,
4294867555,3.6553,
4294867556,1.6536,
4294867557,1.2253,
4294867558,1.4138,
4294867559,1.6635,
4294867560,0.6686,
4294867561,1.038,
4294867562,1.7236,
4294867563,1.5456,
4294867564,2.4198,
4294867565,1.7505,
4294867566,1.1107,
4294867567,2.2703,
4294867568,0.8319,
4294867569,1.2209,
4294867570,2.6487,
4294867571,1.1481,
4294867572,0.7794,
4294867573,1.6815,
4294867574,1.6977,
4294867575,1.0803,
4294867576,0.9647,
4294867577,2.3212,
4294867578,1.7399,
4294867579,1.6072,
4294867580,1.0758,
4294867581,1.0335,
4294867582,1.5464,
4294867583,1.7814,
4294867584,2.4409,
4294867585,1.5794,
4294867586,1.17,
4294867587,2.2796,
4294867588,2.0184,
4294867589,1.8677,
4294867590,1.1116,
4294867591,3.7526,
4294867592,3.3174,
4294867593,1.0866,
4294867594,1.5944,
4294867595,2.8939,
4294867596,1.0413,
4294867597,2.3765,
4294867598,4.2982,
4294867599,1.0512,
4294867600,2.1371,
4294867601,1.6083,
4294867602,0.9838,
4294867603,2.082,
4294867604,1.2028,
4294867605,1.6266,
4294867606,3.1271,
4294867607,3.0775,
4294867608,1.7098,
4294867609,1.1866,
4294867610,2.6276,
4294867611,1.6261,
4294867612,2.6384,
4294867613,1.7354,
4294867614,2.3569,
4294867615,2.166,
4294867616,1.0156,
4294867617,0.6607,
4294867618,1.6396,
4294867619,2.6664,
4294867620,2.0388,
4294867621,1.7018,
4294867622,1.4522,
4294867623,1.3202,
4294867624,1.245,
4294867625,1.2162,
4294867626,4.6465,
4294867627,3.2207,
4294867628,1.388,
4294867629,2.0096,
4294867630,1.3052,
4294867631,1.4477,
4294867632,1.4789,
4294867633,1.679,
4294867634,2.0443,
4294867635,1.7365,
4294867636,2.3569,
4294867637,1.1708,
4294867638,1.3349,
4294867639,1.6046,
4294867640,2.0948,
4294867641,1.5847,
4294867642,4.3067,
4294867643,1.4465,
4294867644,0.6508,
4294867645,1.0896,
4294867646,1.1835,
4294867647,2.1657,
4294867648,2.1717,
4294867649,2.3762,
4294867650,1.1165,
4294867651,1.8434,
4294867652,1.1806,
4294867653,1.5493,
4294867654,2.4184,
4294867655,2.6357,
4294867656,0.7805,
4294867657,1.7576,
4294867658,2.2794,
4294867659,1.8069,
4294867660,1.1709,
4294867661,1.5771,
4294867662,1.7299,
4294867663,1.9308,
4294867664,2.2636,
4294867665,3.4066,
4294867666,1.8292,
4294867667,1.1727,
4294867668,2.4957,
4294867669,1.5439,
4294867670,1.1354,
4294867671,1.0815,
4294867672,0.9846,
4294867673,2.6857,
4294867674,1.3703,
4294867675,1.6421,
4294867676,1.0616,
4294867677,2.6349,
4294867678,1.2036,
4294867679,2.6291,
4294867680,1.1246,
4294867681,1.9858,
4294867682,2.0037,
4294867683,2.8093,
4294867684,1.1664,
4294867685,1.7095,
4294867686,1.5715,
4294867687,2.5501,
4294867688,1.1146,
4294867689,1.5201,
4294867690,1.0466,
4294867691,3.8129,
4294867692,2.9549,
4294867693,1.7338,
4294867694,1.0726,
4294867695,0.8934,
4294867696,1.64,
4294867697,1.2345,
4294867698,1.7171,
4294867699,1.0548,
4294867700,0.6249,
4294867701,2.435,
4294867702,1.1451,
4294867703,1.8861,
4294867704,2.1768,
4294867705,1.1207,
4294867706,2.8528,
4294867707,1.5827,
4294867708,1.1983,
4294867709,1.6325,
4294867710,1.6256,
4294867711,1.5782,
4294867712,1.6348,
4294867713,1.6838,
4294867714,1.4962,
4294867715,1.6015,
4294867716,0.771,
4294867717,1.8444,
4294867718,1.5263,
4294867719,1.1063,
4294867720,2.0735,
4294867721,1.8451,
4294867722,1.2592,
4294867723,2.1126,
4294867724,3.8222,
4294867725,1.1134,
4294867726,1.549,
4294867727,1.0872,
4294867728,0.7763,
4294867729,3.2136,
4294867730,4.2118,
4294867731,2.15,
4294867732,1.3995,
4294867733,2.1527,
4294867734,2.187,
4294867735,1.0849,
4294867736,1.5237,
4294867737,1.1171,
4294867738,5.6319,
4294867739,1.8191,
4294867740,1.6642,
4294867741,1.42,
4294867742,1.5053,
4294867743,2.0614,
4294867744,1.0352,
4294867745,1.577,
4294867746,1.5779,
4294867747,1.7844,
4294867748,2.114,
4294867749,2.2663,
4294867750,3.546,
4294867751,2.1481,
4294867752,1.5838,
4294867753,1.1779,
4294867754,1.5556,
4294867755,1.0984,
4294867756,1.1731,
4294867757,1.6099,
4294867758,1.0741,
4294867759,1.6095,
4294867760,1.0536,
4294867761,1.0739,
4294867762,1.5097,
4294867763,1.807,
4294867764,1.1249,
4294867765,3.7121,
4294867766,1.7458,
4294867767,1.3152,
4294867768,1.6107,
4294867769,1.779,
4294867770,0.737,
4294867771,2.5926,
4294867772,1.9933,
4294867773,2.6131,
4294867774,1.3389,
4294867775,1.7859,
4294867776,1.3609,
4294867777,1.6981,
4294867778,1.6903,
4294867779,1.5513,
4294867780,0.9535,
4294867781,1.1227,
4294867782,1.8712,
4294867783,2.5687,
4294867784,1.0498,
4294867785,2.6075,
4294867786,1.5428,
4294867787,2.9484,
4294867788,1.5933,
4294867789,1.573,
4294867790,0.8779,
4294867791,1.1882,
4294867792,0.9028,
4294867793,2.804,
4294867794,1.775,
4294867795,1.8086,
4294867796,1.635,
4294867797,1.4959,
4294867798,1.6943,
4294867799,1.8004,
4294867800,1.1268,
4294867801,2.1484,
4294867802,1.0388,
4294867803,1.2728,
4294867804,1.1432,
4294867805,1.2606,
4294867806,4.0853,
4294867807,1.7891,
4294867808,1.6468,
4294867809,2.362,
4294867810,1.1068,
4294867811,2.9047,
4294867812,1.0267,
4294867813,1.5202,
4294867814,1.0492,
4294867815,1.8299,
4294867816,2.6873,
4294867817,1.482,
4294867818,1.0412,
4294867819,1.1867,
4294867820,0.8534,
4294867821,3.3253,
4294867822,2.2648,
4294867823,1.3143,
4294867824,1.09,
4294867825,2.5382,
4294867826,2.5576,
4294867827,1.1881,
4294867828,1.235,
4294867829,3.0614,
4294867830,1.6533,
4294867831,2.1152,
4294867832,0.9637,
4294867833,1.0172,
4294867834,1.7601,
4294867835,1.0768,
4294867836,2.2335,
4294867837,2.3218,
4294867838,2.7273,
4294867839,2.7686,
4294867840,1.2118,
4294867841,1.6012,
4294867842,1.6548,
4294867843,1.6343,
4294867844,1.1015,
4294867845,1.1675,
4294867846,1.31,
4294867847,1.8009,
4294867848,1.5713,
4294867849,2.6686,
4294867850,3.2161,
4294867851,0.9587,
4294867852,1.194,
4294867853,1.7996,
4294867854,0.9969,
4294867855,2.2364,
4294867856,0.9695,
4294867857,1.7427,
4294867858,1.361,
4294867859,1.1014,
4294867860,1.1798,
4294867861,1.8502,
4294867862,1.976,
4294867863,2.081,
4294867864,1.5927,
4294867865,1.4206,
4294867866,2.5763,
4294867867,1.8392,
4294867868,1.7823,
4294867869,1.1902,
4294867870,3.6645,
